ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
DR - Direct Response,Brand,paid social,5076.51,False,False,False,Spring,paid social_DR - Direct Response,paid social_Brand,0.52479500316334,49106705.7132,8.532576262925767,9.177230231190205,0.4218599768684515,17.709506176373647
ATL - Above The Line,Brand,youtube,13023.27,False,False,False,Spring,youtube_ATL - Above The Line,youtube_Brand,0.2018136039043451,840406980.5586001,9.47456981898567,11.074919293095974,0.1838317524611672,20.549396834323986
DR - Direct Response,Brand,ott,340.55,False,False,False,Summer,ott_DR - Direct Response,ott_Brand,0.0019013600852175,60995443.9465,5.833494081177858,12.095753355447531,0.001899554788115,17.92630974634122
DR - Direct Response,Title,ott,292.9,False,False,False,Fall,ott_DR - Direct Response,ott_Title,0.0146825874238049,5843003.52,5.683239573424872,9.900974397205102,0.0145758418361617,15.580755695111494
DR - Direct Response,Brand,youtube,8146.97,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.1271185991094956,522135396.7544,9.005524095454794,11.06805173805562,0.1196644638682722,20.07343749488431
ATL - Above The Line,Title,youtube,5428.13,False,False,False,Fall,youtube_ATL - Above The Line,youtube_Title,0.0574125397279865,513208358.9491001,8.599534179096752,11.456853084711671,0.0558249237691207,20.056192480419337
DR - Direct Response,Brand,paid social,4991.19,False,False,False,Summer,paid social_DR - Direct Response,paid social_Brand,0.06527690097841,381635421.4539,8.515629970222403,11.244559757817573,0.063234766285702,19.759976319367382
DR - Direct Response,Title,paid social,5935.06,False,False,False,Summer,paid social_DR - Direct Response,paid social_Title,0.1898084600948937,185581491.9208,8.688800892612845,10.350404216948933,0.1737923362648738,19.039004658478135
DR - Direct Response,Title,paid social,930.6,False,False,False,Spring,paid social_DR - Direct Response,paid social_Title,0.0680137869339858,12732953.112000002,6.836903538010186,9.523947468019536,0.0658006495689001,16.359704002685103
DR - Direct Response,Title,youtube,4829.55,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,0.1900617187509223,122720942.2065,8.482715611799346,10.142954351786992,0.1740051702750949,18.62542358139544
DR - Direct Response,Brand,display,5389.93,False,False,True,Fall,display_DR - Direct Response,display_Brand,0.1234248528671919,235376787.8189,8.592473190763398,10.68443336262109,0.1163819237726732,19.276698144780585
DR - Direct Response,Brand,paid social,874.69,False,False,False,Summer,paid social_DR - Direct Response,paid social_Brand,0.0127591276140319,59963550.7414,6.7750121470270965,11.135392497000058,0.0126784157621291,17.909247464624457
ATL - Above The Line,Title,paid social,92138.69,False,True,False,Fall,paid social_ATL - Above The Line,paid social_Title,2.3908957319543065,3550777259.5239,11.43106107403884,10.559408090462004,1.2210941142054987,21.99043236309487
DR - Direct Response,Brand,ott,7469.36,False,False,True,Winter,ott_DR - Direct Response,ott_Brand,0.3965994655271375,140674266.25359997,8.918698469736713,9.843446104390868,0.3340403287339903,18.761957614481
ATL - Above The Line,Brand,paid social,369.8,False,False,False,Spring,paid social_ATL - Above The Line,paid social_Brand,0.0076847530592507,17795241.948000003,5.9156628336917,10.781500134904288,0.0076553757533644,16.694441729432278
ATL - Above The Line,Title,youtube,10387.72,True,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,0.1590213524221251,678554956.016,9.248475881123923,11.087111720530077,0.1475759873303827,20.33547603177188
ATL - Above The Line,Brand,display,546.73,False,False,False,Spring,display_ATL - Above The Line,display_Brand,0.0135518968020319,22056963.4839,6.305782464801201,10.605208622038052,0.0134608911263713,16.90913895959712
DR - Direct Response,Brand,paid social,13147.55,False,False,True,Fall,paid social_DR - Direct Response,paid social_Brand,1.1032294985537867,156683692.0415,9.484066765366457,9.385832830133184,0.7434740198932728,18.869739637083438
DR - Direct Response,Title,app,25708.48,False,False,True,Summer,app_DR - Direct Response,app_Title,1.118610143709219,590845655.7696,10.15461507446224,10.042532716347768,0.750760281099137,20.197065385204983
DR - Direct Response,Brand,paid social,721.93,False,False,False,Summer,paid social_DR - Direct Response,paid social_Brand,0.0101207599436995,51496421.988,6.583312398661009,11.175108724909204,0.0100698880066194,17.757022906678056
DR - Direct Response,Title,youtube,18073.48,False,False,True,Spring,youtube_DR - Direct Response,youtube_Title,2.6245750589943726,124458501.65,9.802256277595149,8.837427155161741,1.2877370563302375,18.639482906260035
DR - Direct Response,Title,youtube,6689.97,False,False,False,Fall,youtube_DR - Direct Response,youtube_Title,1.9805350132924395,22597782.064200003,8.808514135138033,8.125293653479503,1.092102819064787,16.93336236492651
ATL - Above The Line,Brand,ott,14004.34,False,False,False,Summer,ott_ATL - Above The Line,ott_Brand,0.1119267599244472,1752231003.2738,9.54719396444344,11.737041103654375,0.1060943302820075,21.284155672523383
DR - Direct Response,Brand,pmax,97444.59,False,False,False,Winter,pmax_DR - Direct Response,pmax_Brand,2.1162715241323724,4486876098.831901,11.487049449935316,10.737405079904011,1.13663726289391,22.22442255041702
ATL - Above The Line,Brand,paid social,2039.28,False,False,False,Winter,paid social_ATL - Above The Line,paid social_Brand,0.0402505653352249,103319366.6664,7.62084233232163,10.833003050424669,0.0394616123416887,18.45333540602607
DR - Direct Response,Title,app,814.66,False,True,False,Summer,app_DR - Direct Response,app_Title,0.0870190325426784,7626732.8676,6.703997601467765,9.144506078354604,0.0834391172246821,15.84717024708013
ATL - Above The Line,Brand,youtube,637.59,False,False,True,Fall,youtube_ATL - Above The Line,youtube_Brand,0.0110372723245576,36831655.1541,6.459262620903455,10.964190095024785,0.01097680614864,17.421868254939426
DR - Direct Response,Brand,youtube,728.31,False,False,True,Summer,youtube_DR - Direct Response,youtube_Brand,0.0200448394948648,26462444.6724,6.592098881674599,10.500537843917064,0.0198465866190377,17.091237141419843
ATL - Above The Line,Brand,ott,2763.12,False,False,False,Fall,ott_ATL - Above The Line,ott_Brand,0.4910284137254518,15548656.4952,7.924477599285229,8.635546730970987,0.3994660924256044,16.559484858148636
DR - Direct Response,Brand,youtube,5878.59,False,False,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.0511030696231609,676237663.2741001,8.679242310570414,11.652991621937002,0.0498401552340793,20.332055146589425
ATL - Above The Line,Brand,youtube,5232.89,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Brand,0.1618836813611755,169153169.25,8.562910066438215,10.383627138969754,0.1500425513203538,18.946315195255973
ATL - Above The Line,Title,youtube,14134.44,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,0.7627695432699314,261917109.6648,9.55644039804788,9.827222948831144,0.5668861763630609,19.38353864016095
DR - Direct Response,Brand,display,3251.12,False,False,False,Fall,display_DR - Direct Response,display_Brand,0.1722924167637354,61347919.15359999,8.087062370355904,9.845369972961407,0.1589611623924199,17.93207182721972
ATL - Above The Line,Title,youtube,43780.64,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,11.986256252446909,159911852.2448,10.686969830402656,8.203460050757595,2.5638915868691865,18.89013330416745
DR - Direct Response,Title,app,1969.58,False,False,False,Summer,app_DR - Direct Response,app_Title,0.0394005990968337,98456507.3964,7.586083194643732,10.819569862691983,0.0386441999792171,18.40512546951237
ATL - Above The Line,Title,print,9824.44,False,False,True,Winter,print_ATL - Above The Line,print_Title,0.4329432875863567,222938255.6124,9.192730219449714,10.029821039781767,0.359730572058946,19.222405414909527
ATL - Above The Line,Launch,paid social,459.57,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Launch,0.0667936934265831,3162043.8108,6.132464852829423,8.836583211352295,0.064657601634629,14.96672946831464
ATL - Above The Line,Brand,tv,7586.75,False,False,True,Winter,tv_ATL - Above The Line,tv_Brand,0.500713442820297,114953525.59,8.93429038375411,9.625945891880887,0.4059406235796249,18.560038488041705
ATL - Above The Line,Launch,paid social,2121.61,False,False,False,Fall,paid social_ATL - Above The Line,paid social_Launch,0.1805123169977376,24935855.1647,7.660401742519865,9.37197185781229,0.165948511201611,17.031817332234137
ATL - Above The Line,Brand,bvod,11522.67,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.5528120193400992,240175537.5858,9.352158459904087,9.944856917221998,0.4400674932729609,19.296880624729926
ATL - Above The Line,Brand,partnership,7461.34,False,False,True,Summer,partnership_ATL - Above The Line,partnership_Brand,0.2529357824600536,220101695.593,8.917624316934992,10.29214384741122,0.225489423571066,19.20960025474958
ATL - Above The Line,Brand,print,2784.51,False,False,True,Summer,print_ATL - Above The Line,print_Brand,0.0656176211370695,118161795.654,7.932186259474172,10.65576176349383,0.0635545570196187,18.587565401335848
ATL - Above The Line,Brand,radio,688.7,False,False,True,Summer,radio_ATL - Above The Line,radio_Brand,0.0353795817637186,13406254.861,6.536256720437246,9.876477544357591,0.0347681051480076,16.411232011276617
ATL - Above The Line,Title,ctv,206.22,False,False,False,Fall,ctv_ATL - Above The Line,ctv_Title,0.018033695779545,2358179.3172,5.333781030823606,9.344544288405867,0.0178730175604454,14.673400827554383
ATL - Above The Line,Brand,ctv,1418.44,False,False,False,Spring,ctv_ATL - Above The Line,ctv_Brand,0.0094837385281858,212149673.6356,7.258017706615324,11.915496322105165,0.009439050199394,19.172802595958828
ATL - Above The Line,Title,ctv,14899.82,False,False,False,Summer,ctv_ATL - Above The Line,ctv_Title,0.0481136384244162,4614172681.6432,9.609171523976308,12.643297239394734,0.0469920136314355,22.25239842179808
ATL - Above The Line,Title,ctv,4673.81,False,False,False,Fall,ctv_ATL - Above The Line,ctv_Title,0.1468382928616221,148765689.72840002,8.449943799185661,10.368184626891466,0.1370088455243892,18.817883080715383
ATL - Above The Line,Brand,bvod,335.19,True,False,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.0259730498322394,4325727.506999999,5.817676476332267,9.465470843227948,0.0256414791835488,15.280091125088392
ATL - Above The Line,Title,online display,4341.09,False,False,False,Summer,online display_ATL - Above The Line,online display_Title,0.0358494868080174,525671747.7999,8.376111077998639,11.7043150327946,0.0352218502788492,20.08018752418945
ATL - Above The Line,Brand,bvod,6366.41,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.9855444217226876,41125671.6539,8.758948072478104,8.773506880321381,0.6858931444049686,17.532143123241884
ATL - Above The Line,Brand,tv,644.13,False,False,False,Winter,tv_ATL - Above The Line,tv_Brand,0.0326875130990084,12693026.099699998,6.469451846874819,9.88871345098575,0.0321646401134599,16.35656335337946
ATL - Above The Line,Brand,bvod,4191.28,False,True,False,Fall,bvod_ATL - Above The Line,bvod_Brand,0.3056004783119089,57482986.072,8.341000017663395,9.526311022800911,0.2666630715817353,17.866999584978647
ATL - Above The Line,Brand,ooh,3527.53,False,False,False,Fall,ooh_ATL - Above The Line,ooh_Brand,0.4093929198548365,30394926.9697,8.168636632601142,9.061549137960988,0.3431590583809517,17.22978630935462
ATL - Above The Line,Title,olv,403.51,False,False,True,Fall,olv_ATL - Above The Line,olv_Title,0.019382699148095,8400291.3555,6.002676458071829,9.943623711925229,0.0191972471769745,15.94377706743408
ATL - Above The Line,Brand,bvod,6057.78,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.5227866628464515,70194404.59439999,8.70926373866373,9.357766780192224,0.4205419871784548,18.06677917343297
ATL - Above The Line,Title,cinema,8738.67,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,0.3129796363941121,243991443.8163,9.07562771049968,10.237166247994956,0.2722990859803687,19.312643720414503
ATL - Above The Line,Title,partnership,22431.4,False,False,False,Spring,partnership_ATL - Above The Line,partnership_Title,0.7917739712875426,635494123.5840001,10.01826162134438,10.251731656610325,0.583206174503412,20.26991340320722
ATL - Above The Line,Brand,partnership,21277.84,False,False,False,Winter,partnership_ATL - Above The Line,partnership_Brand,1.43932474746689,314554777.0664,9.965468430691592,9.601314998326036,0.8917212581633054,19.56666879402994
ATL - Above The Line,Brand,digital audio,264.16,False,False,False,Winter,digital audio_ATL - Above The Line,digital audio_Brand,0.0138945140444207,5022162.3712,5.580333417373191,9.852868767458125,0.0137988702155519,15.429371349273689
ATL - Above The Line,Launch,ooh,584.34,False,False,False,Summer,ooh_ATL - Above The Line,ooh_Launch,0.0267180720776165,12779860.5606,6.372192874983733,9.992943813360087,0.0263673772693731,16.36338117435108
ATL - Above The Line,Title,radio,8046.04,False,False,False,Fall,radio_ATL - Above The Line,radio_Title,0.1295391818657638,499761992.8516,8.993059600930348,11.03672330446126,0.1218097458911078,20.029642530759848
ATL - Above The Line,Brand,digital audio,8027.92,False,False,False,Winter,digital audio_ATL - Above The Line,digital audio_Brand,0.3379411316510197,190706290.2096,8.990805302254113,10.075606404966733,0.2911319634668426,19.06624506011353
ATL - Above The Line,Title,ctv,8046.22,False,False,False,Fall,ctv_ATL - Above The Line,ctv_Title,0.1276262110358917,507275549.144,8.993081969153554,11.051623069949498,0.1201147249645063,20.044564905325775
DR - Direct Response,Title,app,8899.54,False,True,False,Fall,app_DR - Direct Response,app_Title,0.1819681134492837,435251048.7156,9.093867228036933,10.797699123777363,0.1671809418427709,19.891433548362908
DR - Direct Response,Title,youtube,24661.7,False,False,False,Fall,youtube_DR - Direct Response,youtube_Title,0.2223661882426347,2735125567.86,10.11304725977594,11.61644548796003,0.2007884789057465,21.72944318359825
DR - Direct Response,Title,ott,17770.23,True,False,False,Winter,ott_DR - Direct Response,ott_Title,1.9809609487086015,159408025.9173,9.785336136536037,9.101809279792906,1.092245714545922,18.88697768012466
ATL - Above The Line,Title,ott,10291.37,False,False,False,Spring,ott_ATL - Above The Line,ott_Title,0.6000284523717209,176512123.81390002,9.239158123008064,9.749897465547338,0.4700214118199502,18.98890012780764
DR - Direct Response,Brand,paid social,12496.97,False,False,False,Fall,paid social_DR - Direct Response,paid social_Brand,0.5867772203868598,266155968.1508,9.433321510102084,9.966398499893776,0.4617050538623168,19.399593045100843
DR - Direct Response,Title,display,2071.07,False,True,False,Winter,display_DR - Direct Response,display_Title,0.0920851262870807,46580062.57740001,7.636303386592498,10.020906966534612,0.0880888287597697,17.656683187327225
